MODEL,DATA_TYPE,NOTES,NGRAMLENGTHVAL,ACTIVATION/KERNEL,CHORDS_IN_NRGAM,SOFTMAX,SCORES,AVG. SCORE
LogReg,ngram_notes,1,8,identity,False,True,"[('0.225', '0.147'), ('0.480', '0.167'), ('0.429', '0.273'), ('0.420', '0.200'), ('0.446', '0.000')]","('0.4000', '0.1574')"
LogReg,ngram_notes,1,8,relu,False,True,"[('0.225', '0.147'), ('0.480', '0.167'), ('0.429', '0.273'), ('0.420', '0.200'), ('0.446', '0.000')]","('0.4000', '0.1574')"
LogReg,ngram_notes,1,8,logistic,False,True,"[('0.225', '0.147'), ('0.480', '0.167'), ('0.429', '0.273'), ('0.420', '0.200'), ('0.446', '0.000')]","('0.4000', '0.1574')"
LogReg,ngram_notes,1,8,tanh,False,True,"[('0.225', '0.147'), ('0.480', '0.167'), ('0.429', '0.273'), ('0.420', '0.200'), ('0.446', '0.000')]","('0.4000', '0.1574')"
LogReg,ngram_notes,1,8,identity,True,True,"[('0.225', '0.147'), ('0.480', '0.167'), ('0.429', '0.273'), ('0.420', '0.200'), ('0.432', '0.000')]","('0.3972', '0.1574')"
LogReg,ngram_notes,1,8,relu,True,True,"[('0.225', '0.147'), ('0.480', '0.167'), ('0.429', '0.273'), ('0.420', '0.200'), ('0.432', '0.000')]","('0.3972', '0.1574')"
LogReg,ngram_notes,1,8,logistic,True,True,"[('0.225', '0.147'), ('0.480', '0.167'), ('0.429', '0.273'), ('0.420', '0.200'), ('0.432', '0.000')]","('0.3972', '0.1574')"
LogReg,ngram_notes,1,8,tanh,True,True,"[('0.225', '0.147'), ('0.480', '0.167'), ('0.429', '0.273'), ('0.420', '0.200'), ('0.432', '0.000')]","('0.3972', '0.1574')"
MLP,ngram_notes,3,7,identity,False,False,"[('0.440', '0.278'), ('0.583', '0.192'), ('0.417', '0.214'), ('0.558', '0.111'), ('0.518', '0.000')]","('0.5032', '0.1590')"
MLP,ngram_notes,3,7,tanh,False,False,"[('0.440', '0.278'), ('0.583', '0.192'), ('0.417', '0.214'), ('0.545', '0.111'), ('0.518', '0.000')]","('0.5006', '0.1590')"
LogReg,ngram_notes,2,8,identity,False,True,"[('0.250', '0.147'), ('0.520', '0.208'), ('0.429', '0.273'), ('0.406', '0.200'), ('0.405', '0.000')]","('0.4020', '0.1656')"
LogReg,ngram_notes,2,8,relu,False,True,"[('0.250', '0.147'), ('0.520', '0.208'), ('0.429', '0.273'), ('0.406', '0.200'), ('0.405', '0.000')]","('0.4020', '0.1656')"
LogReg,ngram_notes,2,8,logistic,False,True,"[('0.250', '0.147'), ('0.520', '0.208'), ('0.429', '0.273'), ('0.406', '0.200'), ('0.405', '0.000')]","('0.4020', '0.1656')"
LogReg,ngram_notes,2,8,tanh,False,True,"[('0.250', '0.147'), ('0.520', '0.208'), ('0.429', '0.273'), ('0.406', '0.200'), ('0.405', '0.000')]","('0.4020', '0.1656')"
LogReg,ngram_notes,2,8,identity,True,True,"[('0.250', '0.147'), ('0.520', '0.208'), ('0.429', '0.273'), ('0.406', '0.200'), ('0.405', '0.000')]","('0.4020', '0.1656')"
LogReg,ngram_notes,2,8,relu,True,True,"[('0.250', '0.147'), ('0.520', '0.208'), ('0.429', '0.273'), ('0.406', '0.200'), ('0.405', '0.000')]","('0.4020', '0.1656')"
LogReg,ngram_notes,2,8,logistic,True,True,"[('0.250', '0.147'), ('0.520', '0.208'), ('0.429', '0.273'), ('0.406', '0.200'), ('0.405', '0.000')]","('0.4020', '0.1656')"
LogReg,ngram_notes,2,8,tanh,True,True,"[('0.250', '0.147'), ('0.520', '0.208'), ('0.429', '0.273'), ('0.406', '0.200'), ('0.405', '0.000')]","('0.4020', '0.1656')"
MLP,ngram_notes,2,7,tanh,False,False,"[('0.420', '0.278'), ('0.567', '0.231'), ('0.403', '0.214'), ('0.532', '0.111'), ('0.506', '0.000')]","('0.4856', '0.1668')"
MLP,ngram_notes,2,7,identity,True,False,"[('0.420', '0.278'), ('0.567', '0.231'), ('0.431', '0.214'), ('0.519', '0.111'), ('0.506', '0.000')]","('0.4886', '0.1668')"
MLP,ngram_notes,2,7,relu,True,False,"[('0.420', '0.278'), ('0.600', '0.231'), ('0.444', '0.214'), ('0.519', '0.111'), ('0.529', '0.000')]","('0.5024', '0.1668')"
MLP,ngram_notes,2,7,tanh,True,False,"[('0.420', '0.278'), ('0.583', '0.231'), ('0.431', '0.214'), ('0.506', '0.111'), ('0.506', '0.000')]","('0.4892', '0.1668')"
MLP,ngram_notes,3,8,tanh,True,False,"[('0.550', '0.324'), ('0.600', '0.250'), ('0.524', '0.273'), ('0.580', '0.000'), ('0.622', '0.000')]","('0.5752', '0.1694')"
MLP,ngram_notes,2,7,identity,False,False,"[('0.420', '0.306'), ('0.583', '0.231'), ('0.417', '0.214'), ('0.532', '0.111'), ('0.506', '0.000')]","('0.4916', '0.1724')"
MLP,ngram_notes,2,7,relu,False,False,"[('0.420', '0.306'), ('0.583', '0.231'), ('0.403', '0.214'), ('0.506', '0.111'), ('0.482', '0.000')]","('0.4788', '0.1724')"
MLP,ngram_notes,4,7,tanh,False,False,"[('0.500', '0.306'), ('0.583', '0.231'), ('0.486', '0.214'), ('0.584', '0.111'), ('0.588', '0.000')]","('0.5482', '0.1724')"
MLP,ngram_notes,3,7,relu,False,False,"[('0.440', '0.278'), ('0.583', '0.192'), ('0.458', '0.286'), ('0.545', '0.111'), ('0.518', '0.000')]","('0.5088', '0.1734')"
MLP,ngram_notes,3,8,tanh,False,False,"[('0.500', '0.353'), ('0.540', '0.250'), ('0.444', '0.273'), ('0.565', '0.000'), ('0.595', '0.000')]","('0.5288', '0.1752')"
MLP,ngram_notes,3,8,relu,True,False,"[('0.550', '0.353'), ('0.620', '0.250'), ('0.540', '0.273'), ('0.609', '0.000'), ('0.662', '0.000')]","('0.5962', '0.1752')"
MLP,ngram_notes,3,7,relu,True,False,"[('0.480', '0.250'), ('0.600', '0.231'), ('0.500', '0.286'), ('0.558', '0.111'), ('0.553', '0.000')]","('0.5382', '0.1756')"
MLP,ngram_notes,5,7,identity,True,False,"[('0.640', '0.333'), ('0.600', '0.154'), ('0.542', '0.286'), ('0.636', '0.111'), ('0.624', '0.000')]","('0.6084', '0.1768')"
MLP,ngram_notes,5,7,relu,True,False,"[('0.640', '0.333'), ('0.617', '0.154'), ('0.667', '0.286'), ('0.688', '0.111'), ('0.729', '0.000')]","('0.6682', '0.1768')"
MLP,ngram_notes,5,7,tanh,True,False,"[('0.620', '0.333'), ('0.617', '0.154'), ('0.514', '0.286'), ('0.610', '0.111'), ('0.647', '0.000')]","('0.6016', '0.1768')"
LogReg,ngram_notes,4,8,identity,False,True,"[('0.250', '0.176'), ('0.460', '0.250'), ('0.397', '0.273'), ('0.464', '0.200'), ('0.419', '0.000')]","('0.3980', '0.1798')"
LogReg,ngram_notes,4,8,relu,False,True,"[('0.250', '0.176'), ('0.460', '0.250'), ('0.397', '0.273'), ('0.464', '0.200'), ('0.419', '0.000')]","('0.3980', '0.1798')"
LogReg,ngram_notes,4,8,logistic,False,True,"[('0.250', '0.176'), ('0.460', '0.250'), ('0.397', '0.273'), ('0.464', '0.200'), ('0.419', '0.000')]","('0.3980', '0.1798')"
LogReg,ngram_notes,4,8,tanh,False,True,"[('0.250', '0.176'), ('0.460', '0.250'), ('0.397', '0.273'), ('0.464', '0.200'), ('0.419', '0.000')]","('0.3980', '0.1798')"
LogReg,ngram_notes,4,8,identity,True,True,"[('0.250', '0.176'), ('0.460', '0.250'), ('0.397', '0.273'), ('0.464', '0.200'), ('0.419', '0.000')]","('0.3980', '0.1798')"
LogReg,ngram_notes,4,8,relu,True,True,"[('0.250', '0.176'), ('0.460', '0.250'), ('0.397', '0.273'), ('0.464', '0.200'), ('0.419', '0.000')]","('0.3980', '0.1798')"
LogReg,ngram_notes,4,8,logistic,True,True,"[('0.250', '0.176'), ('0.460', '0.250'), ('0.397', '0.273'), ('0.464', '0.200'), ('0.419', '0.000')]","('0.3980', '0.1798')"
LogReg,ngram_notes,4,8,tanh,True,True,"[('0.250', '0.176'), ('0.460', '0.250'), ('0.397', '0.273'), ('0.464', '0.200'), ('0.419', '0.000')]","('0.3980', '0.1798')"
MLP,ngram_notes,4,7,tanh,True,False,"[('0.560', '0.306'), ('0.583', '0.269'), ('0.486', '0.214'), ('0.584', '0.111'), ('0.565', '0.000')]","('0.5556', '0.1800')"
SVM,ngram_notes,2,8,linear,False,False,"[('0.975', '0.353'), ('0.840', '0.167'), ('0.841', '0.182'), ('0.797', '0.200'), ('0.797', '0.000')]","('0.8500', '0.1804')"
MLP,ngram_notes,3,7,identity,True,False,"[('0.480', '0.278'), ('0.583', '0.231'), ('0.500', '0.286'), ('0.545', '0.111'), ('0.529', '0.000')]","('0.5274', '0.1812')"
MLP,ngram_notes,6,7,relu,True,False,"[('0.700', '0.278'), ('0.650', '0.231'), ('0.681', '0.286'), ('0.688', '0.111'), ('0.729', '0.000')]","('0.6896', '0.1812')"
MLP,ngram_notes,3,7,tanh,True,False,"[('0.460', '0.278'), ('0.583', '0.231'), ('0.444', '0.286'), ('0.558', '0.111'), ('0.529', '0.000')]","('0.5148', '0.1812')"
LogReg,ngram_notes,3,7,identity,False,True,"[('0.180', '0.139'), ('0.433', '0.231'), ('0.403', '0.214'), ('0.390', '0.333'), ('0.376', '0.000')]","('0.3564', '0.1834')"
